,AirIn,WaterIn,Difference
9602,147.9786072,0.504168689,0.2773569819999999
9603,147.8999939,0.504183888,0.28799998799999993
9604,147.6853943,0.5041993260000001,0.27116310599999993
9605,147.5852966,0.504214525,0.38856601700000004
9606,147.5565948,0.504229784,0.3521859649999999
9607,147.4898987,0.5042451020000001,0.24884903499999966
9608,147.3468018,0.504260421,0.28360498000000023
9609,147.4660034,0.50427562,0.3172690870000001
9610,147.7711945,0.504290879,0.253189922
9611,148.5722961,0.504306197,0.3200299739999999
9612,149.03010559999998,0.504321516,0.29240894399999995
9613,149.2637024,0.504336715,0.21763110200000013
9614,149.3018951,0.504351974,0.35622096000000014
9615,149.20649719999997,0.5043672920000001,0.2850871089999998
9616,149.0825958,0.50438261,0.35007798700000015
9617,148.93469240000002,0.50439781,0.2906379699999999
9618,150.0601044,0.5044131279999999,0.18073201199999978
9619,151.73379519999997,0.504428387,0.18031001100000021
9620,153.0737,0.508431375,0.15191602700000018
9621,153.9510956,0.512434423,0.14423382299999998
9622,154.456604,0.5164374110000001,0.14521342599999998
9623,154.7474976,0.52044028,0.14701467700000004
9624,154.89529419999997,0.5244433279999999,0.15443199800000007
9625,154.780899,0.528446317,0.16168337999999993
9626,154.66639709999998,0.527455986,0.16893375
9627,153.9225006,0.526465714,0.17507267000000004
9628,152.37280269999997,0.525475323,0.1768903140000001
9629,151.63839719999999,0.524484873,0.18203312100000024
9630,151.3094025,0.523494601,0.18466657399999997
9631,151.14250180000002,0.52250433,0.18730008600000003
9632,151.14729309999998,0.521513879,0.18993353899999998
9633,150.9421997,0.520523608,0.18615394800000018
9634,150.86599730000003,0.5195332770000001,0.17421603200000002
9635,150.87550349999998,0.518542886,0.16844826999999996
9636,150.82780459999998,0.517552614,0.16959470599999982
9637,150.6322937,0.516562223,0.17222905200000005
9638,150.52740480000003,0.515571892,0.174864531
9639,150.4225006,0.515283823,0.17136245900000002
9640,150.3175964,0.514995575,0.174473345
9641,150.29849240000001,0.514707386,0.17295855299999996
9642,150.16979980000002,0.514419317,0.17557984599999987
9643,150.0124054,0.514131188,0.17538624999999997
9644,149.8764954,0.513843119,0.17423886100000008
9645,149.7406006,0.513554871,0.17501640399999996
9646,149.7929993,0.513266683,0.17224502499999994
9647,150.0957947,0.5129786129999999,0.17124199900000014
9648,150.3986053,0.512690485,0.17263901199999998
9649,150.72770690000002,0.512402415,0.17630010799999984
9650,150.8182983,0.512114227,0.179962159
9651,150.870697,0.5118259789999999,0.18195503999999996
9652,151.0041962,0.51153791,0.1765081879999999
9653,151.16160580000002,0.5112497810000001,0.17081683799999992
9654,151.44290159999997,0.510961711,0.172239602
9655,151.58599850000002,0.510673523,0.1736623049999999
9656,151.84350590000003,0.510385275,0.17764216600000016
9657,152.1820068,0.510097206,0.17796391199999984
9658,152.4951019,0.509809077,0.175185382
9659,152.8083038,0.509520888,0.175030232
9660,153.1213989,0.509232819,0.1766681670000001
9661,153.31689450000002,0.508944571,0.177657485
9662,153.0594025,0.508656502,0.17381733600000016
9663,152.8018951,0.5083683729999999,0.17483711199999996
9664,152.91160580000002,0.508080184,0.1758568279999999
9665,153.1690979,0.507792115,0.17436975199999993
9666,153.388504,0.507503927,0.17590463099999998
9667,153.42660519999998,0.5072157979999999,0.17267936500000003
9668,153.7127075,0.5069277289999999,0.17357623599999994
9669,154.0655975,0.506639481,0.17416632200000004
9670,154.44709780000002,0.506351411,0.17715871400000005
9671,154.8618927,0.506063223,0.18015104500000012
9672,155.0812988,0.505775094,0.18087428800000016
9673,154.9143982,0.505487025,0.181597471
9674,154.7808075,0.505198777,0.18232077300000005
9675,154.7427063,0.504910588,0.180461824
9676,154.6329956,0.504622519,0.178602755
9677,154.4421997,0.50433439,0.17957478699999996
9678,154.2514954,0.504046321,0.18054574700000003
9679,153.73660280000001,0.503758073,0.182352305
9680,153.26449580000002,0.503469884,0.18164771800000012
9681,152.9687958,0.503181815,0.17731720299999987
9682,152.8161926,0.5028936860000001,0.17643868900000004
9683,152.7303925,0.5026056170000001,0.175560057
9684,152.4729004,0.502317429,0.17811959999999993
9685,152.37280269999997,0.502029181,0.180679798
9686,152.2201996,0.501741111,0.18324011499999993
9687,152.0675964,0.501452982,0.18414133799999988
9688,151.92449950000002,0.501164913,0.18141222000000012
9689,151.7178955,0.500876725,0.17868298299999985
9690,151.5112,0.500588477,0.17867779800000005
9691,151.3045959,0.500300407,0.17867356600000017
9692,151.07809450000002,0.500012279,0.18021643200000004
9693,150.85159299999998,0.49972409,0.17944204800000008
9694,150.7563019,0.499435991,0.18118542400000004
9695,150.6036987,0.49914789200000004,0.1829281450000001
9696,150.4963989,0.49885970399999996,0.18467152099999995
9697,150.38909909999998,0.498571604,0.18641412199999996
9698,150.236496,0.498283386,0.18815767799999994
9699,150.1268005,0.497995287,0.187229812
9700,149.92179869999998,0.49770718799999997,0.18630307899999998
9701,149.7953949,0.49741899999999994,0.17966723399999984
9702,149.6690979,0.497130901,0.17481958800000008
9703,149.5617981,0.496842712,0.17756885300000003
9704,149.4544983,0.496554613,0.18031728299999994
9705,149.3829956,0.496266514,0.18306672599999985
9706,149.2375031,0.49597829600000004,0.18437141199999996
9707,149.0921021,0.49569019700000005,0.1805799600000001
9708,148.9824066,0.49540200799999995,0.1767895220000001
9709,148.80599980000002,0.49511390899999996,0.17651307599999988
9710,148.6533966,0.494825691,0.17945110799999997
9711,148.61999509999998,0.494537592,0.1799687740000001
9712,148.42449950000002,0.494249493,0.18330436999999988
9713,148.2910004,0.493961304,0.18286407000000005
9714,147.2133026,0.493673205,0.17811381799999992
9715,145.0722961,0.49338498700000005,0.2035145760000001
9716,143.0980988,0.49309688799999996,0.1854547849999999
9717,141.6914978,0.48761519799999997,0.19976365500000004
9718,141.0429993,0.482133508,0.23155116999999992
9719,142.9503021,0.47665178799999997,0.32825171900000005
9720,145.3298035,0.471170098,0.5446335069999998
9721,145.50619509999999,0.465688407,0.7196982500000002
9722,145.4727936,0.460206687,1.035930633
9723,144.938797,0.454724997,1.0787819619999999
9724,144.56210330000002,0.44924330700000004,1.1266089679999995
9725,144.0614014,0.443761587,1.1569769380000003
9726,146.01640319999998,0.44942790299999996,0.9547009459999998
9727,147.1752014,0.455094099,0.958651066
9728,148.0429993,0.460760415,0.962750912
9729,149.1112061,0.46642669999999997,0.7699310779999999
9730,150.2841949,0.472092986,0.6001399760000001
9731,150.9947052,0.47775921200000004,0.37360405900000004
9732,151.3332977,0.48342549799999995,0.3117799760000002
9733,151.695694,0.48909181399999996,0.28646910199999986
9734,151.8863983,0.494758099,0.32450103799999996
9735,151.8959045,0.500424325,0.31064665300000005
9736,152.04139709999998,0.506090581,0.29646521800000003
9737,152.1867981,0.511756897,0.26691651399999994
9738,152.13909909999998,0.5174232129999999,0.24047422399999996
9739,152.12480159999998,0.523089528,0.2406476139999999
9740,151.6432037,0.528755724,0.24426162299999987
9741,150.7420044,0.526667297,0.24268996799999987
9742,149.9694977,0.524578929,0.24564731200000012
9743,149.6213989,0.522490501,0.252900719
9744,149.2017975,0.5204020739999999,0.2534960500000001
9745,148.7821045,0.518313706,0.25822866
9746,148.477005,0.516225278,0.259457767
9747,148.2671967,0.51413691,0.26068574200000005
9748,148.1098022,0.5120484829999999,0.26191484900000006
9749,147.9237976,0.509960115,0.26389098199999994
9750,147.8094025,0.5078716870000001,0.2658669349999999
9751,147.7234955,0.505783319,0.2678431270000001
9752,147.6663055,0.504322171,0.2707152370000001
9753,147.88569640000003,0.502861083,0.27229297099999983
9754,148.19560239999998,0.501399994,0.27387082499999993
9755,148.6342926,0.499938905,0.270835519
9756,148.2290039,0.498477787,0.2678002719999998
9757,146.4741974,0.497016698,0.26953363399999986
9758,145.0865936,0.495555609,0.31182801699999985
9759,144.4046936,0.494094491,0.2952489249999999
9760,144.2044067,0.49263340200000005,0.3230063310000002
9761,145.92579650000002,0.488559306,0.3815568690000001
9762,147.5756989,0.484485209,0.4117375609999999
9763,148.5722961,0.48041111200000003,0.3779540060000002
9764,149.13020319999998,0.476336986,0.624131381
9765,149.2875977,0.47226288899999996,0.725922823
9766,149.2541962,0.468188912,0.9884110090000001
9767,149.3782043,0.464114785,0.900774003
9768,149.4593048,0.460040689,0.9288880819999998
9769,149.44970700000002,0.462011486,0.48397207299999967
9770,149.63569640000003,0.463982314,0.41119599299999976
9771,150.05050659999998,0.465953112,0.39936804800000014
9772,150.50349430000003,0.46792390899999997,0.5546050070000001
9773,151.0924072,0.469894707,0.5036090609999999
9774,151.6813965,0.471865505,0.41189801700000017
9775,152.1867981,0.47383630299999996,0.25358998700000024
9776,152.7209015,0.47580719,0.32084202699999986
9777,153.34550480000001,0.477777988,0.3013269900000002
9778,153.774704,0.479748785,0.33707797500000014
9779,154.1347046,0.481719613,0.33630204200000025
9780,154.4947052,0.48369041100000004,0.2722790239999999
9781,154.0941925,0.485661209,0.2844409939999999
9782,152.30599980000002,0.487632006,0.2439349890000002
9783,151.1044006,0.489602804,0.2659389970000001
9784,150.55599980000002,0.489671886,0.2268849610000001
9785,150.3199005,0.489740998,0.2506550550000002
9786,150.0838928,0.48980999,0.30702292900000017
9787,149.8932037,0.489879102,0.46747696400000005
