,AirIn,WaterIn,Difference
361,122.87519840000002,0.099019483,0.19766402299999997
362,122.37930300000001,0.09901984800000001,0.19809901799999996
363,121.94059750000001,0.09902022,0.20160901600000014
364,121.61630249999999,0.099020593,0.19926202299999995
365,121.3159027,0.099020958,0.19926202299999995
366,121.1109009,0.09902133,0.19988202999999993
367,120.95829769999999,0.099021703,0.20209801200000022
368,120.80570220000001,0.09902208300000001,0.20350897299999993
369,120.7294006,0.09902244800000001,0.20158302800000016
370,120.65309909999999,0.099022821,0.20515799499999998
371,120.66739650000001,0.09902319300000001,0.20277297500000002
372,120.54820249999999,0.09902355800000001,0.20790898800000024
373,120.3479004,0.099023931,0.20987701399999992
374,120.31929779999999,0.09902430300000001,0.20301103600000014
375,120.19529720000001,0.099024683,0.19766402199999988
376,120.1190033,0.099025048,0.1981619590000001
377,120.08090209999999,0.099025421,0.1980119950000001
378,119.97599790000001,0.099025793,0.20206499100000008
379,119.84249879999999,0.09902617300000001,0.20182895599999995
380,119.70890049999998,0.099026531,0.20313596700000014
381,119.6802979,0.099026904,0.20444393199999977
382,119.6517029,0.09902728300000001,0.200440049
383,119.5451965,0.09902764900000001,0.198056102
384,119.43869779999999,0.099028021,0.2008199690000001
385,119.3321991,0.099028394,0.19837904000000006
386,119.26069640000001,0.099028774,0.1992219689999999
387,119.25119779999999,0.099029139,0.20256495499999994
388,119.16059879999999,0.099029496,0.20304798999999996
389,119.04609679999999,0.099029876,0.2033420800000001
390,118.9554977,0.099030249,0.20363700399999995
391,118.8125,0.099030621,0.20393109300000023
392,118.8125,0.099030986,0.20622205699999996
393,118.8125,0.099031366,0.2074140310000001
394,118.6645966,0.09903173900000001,0.20553791499999985
395,118.64080049999998,0.099032097,0.20737802900000002
396,118.5454025,0.099032477,0.20921707200000017
397,118.4850006,0.099032849,0.21325504799999995
398,118.42459869999999,0.09903322199999999,0.20777106300000003
399,118.36419679999999,0.09903358699999999,0.2068359850000001
400,118.2546005,0.09903396699999999,0.20899403100000002
401,118.23549650000001,0.099034339,0.2025680539999999
402,118.1306,0.099034712,0.20498001599999993
403,118.0257034,0.099035077,0.20788800699999999
404,118.0567017,0.099035449,0.21292603
405,118.0876999,0.099035822,0.21534109199999985
406,118.1973038,0.099036187,0.21020698599999998
407,118.42150120000001,0.09903656699999999,0.21237301799999986
408,119.1415024,0.099036939,0.21094298300000003
409,119.93779750000002,0.09903731199999999,0.210039973
410,120.33360290000002,0.09903767699999999,0.20210599900000004
411,120.3955994,0.09903805,0.20496702199999994
412,120.3144989,0.09903842199999999,0.20566999899999994
413,120.2334976,0.09903878699999999,0.20094692699999994
414,120.15239720000001,0.099039167,0.204999924
415,120.12380220000001,0.09903954,0.20380604299999994
416,120.0236969,0.099039912,0.205105066
417,119.96640009999999,0.099040277,0.20354199400000006
418,119.8806,0.09904065699999999,0.2016110419999999
419,119.7328033,0.09904102199999999,0.20617902300000002
420,119.694603,0.099041387,0.20645499200000006
421,119.59449769999999,0.09904176699999999,0.20911598200000014
422,119.55159760000001,0.09904214,0.2105840440000002
423,119.39900209999999,0.099042512,0.20961892599999987
424,119.2463989,0.099042892,0.20175099399999996
425,119.2368011,0.09904325800000001,0.20790493500000018
426,119.1685028,0.09904362300000001,0.2066040039999999
427,119.10009769999999,0.099044003,0.20838892499999995
428,119.0317993,0.09904436800000001,0.20707500000000012
429,118.9364014,0.09904474,0.2128159999999999
430,118.8744965,0.099045113,0.2134829760000001
431,118.8125,0.09904549300000001,0.20571803999999982
432,118.697998,0.09904585800000001,0.21257603200000008
433,118.697998,0.09904623,0.213768006
434,118.7742996,0.09904660300000001,0.2135750059999999
435,119.01270290000001,0.09904696800000001,0.21168994899999993
436,119.25119779999999,0.09904734,0.2113400700000001
437,119.384697,0.09904771300000001,0.21098995200000004
438,119.42759699999999,0.099048093,0.21003806600000008
439,119.3338013,0.099048458,0.20205199699999987
440,119.24009699999999,0.09904883099999999,0.2015569209999999
441,119.1463013,0.099049203,0.21191000900000012
442,119.0889969,0.099049568,0.2194389109999999
443,118.99369809999999,0.099049941,0.210893035
444,118.89830020000001,0.099050313,0.20612502100000007
445,118.8744965,0.09905069300000001,0.20882499200000004
446,118.764801,0.09905105800000001,0.20787096000000016
447,118.6956024,0.099051431,0.2065660949999999
448,118.626503,0.09905180300000001,0.20038497399999988
449,118.61699679999998,0.099052183,0.19927394399999998
450,118.5121002,0.099052541,0.2021369930000001
451,118.72190090000001,0.099052913,0.20499992299999992
452,118.98410030000001,0.099053293,0.20265698399999987
453,119.04609679999999,0.099053659,0.20479500299999986
454,119.04609679999999,0.099054031,0.20709395400000008
455,119.103302,0.099054404,0.20679199700000006
456,119.28450009999999,0.099054784,0.2064920670000001
457,119.5467987,0.099055141,0.199972987
458,119.8090973,0.099055506,0.202573895
459,120.1285019,0.099055894,0.20517695000000002
460,120.447998,0.09905625900000001,0.209457993
461,120.8391037,0.09905663099999999,0.20599400999999995
462,121.134697,0.099056996,0.20292699300000017
463,121.32070159999998,0.099057376,0.20261097000000006
464,121.678299,0.099057749,0.20587193999999998
465,121.9667969,0.09905810699999999,0.20913398200000022
466,122.25530239999999,0.09905848699999999,0.2059789890000001
467,122.56520079999999,0.099058859,0.20723903100000007
468,122.8513031,0.099059232,0.21219491899999987
469,123.089798,0.099059597,0.21451199099999996
470,123.3282013,0.099059977,0.212536096
471,123.50939939999999,0.099060349,0.2070389979999998
472,123.18509669999999,0.09906072199999999,0.2086950540000001
473,122.264801,0.09906108699999999,0.21044003900000008
474,121.80229950000002,0.099061459,0.21278703200000004
475,121.8690033,0.09906183199999999,0.21105503999999997
476,122.05020139999999,0.09906219699999999,0.20991301500000015
477,122.2957993,0.099062577,0.20877110899999995
478,122.54139709999998,0.099062949,0.21000802500000004
479,122.884697,0.099063322,0.2031999820000001
480,123.15650179999999,0.099063687,0.20507407199999994
481,123.09449769999999,0.09906406,0.20694804200000005
482,122.93869779999999,0.099064432,0.20468401899999988
483,122.78299709999999,0.099064797,0.203935027
484,122.6271973,0.09906517699999999,0.20634603499999993
485,122.20279690000001,0.09906555,0.20875608899999998
486,121.8261032,0.09906592199999999,0.2073520419999999
487,121.6210022,0.09906628699999999,0.19885492299999985
488,121.4160004,0.09906666,0.19614303100000008
489,121.32070159999998,0.099067032,0.20111203199999994
490,121.17759699999999,0.09906739699999999,0.20564210400000005
491,121.1109009,0.099067777,0.20229399199999998
492,121.01069640000001,0.09906815,0.19894599899999998
493,120.8294983,0.09906852199999999,0.19857800100000023
494,120.7102966,0.09906888800000001,0.20202696300000023
495,120.61969760000001,0.099069268,0.2066400049999999
496,120.45279690000001,0.099069633,0.21125400100000014
497,120.30979920000001,0.09907001300000001,0.20919501800000018
498,120.2525024,0.099070378,0.209998012
499,120.1603012,0.09907075,0.21032309599999977
500,120.06819920000001,0.09907112300000001,0.20945596700000002
501,119.97599790000001,0.099071503,0.2095229620000001
502,119.9235001,0.09907186800000001,0.2095900770000001
503,119.8256989,0.09907224,0.21396601199999998
504,119.72799679999999,0.099072613,0.21357297899999983
505,119.58020020000001,0.099072978,0.2076590060000001
506,119.54199979999999,0.09907335,0.20761597200000015
507,119.4561996,0.099073723,0.21112096300000016
508,119.3703003,0.09907410300000001,0.20905697400000012
509,119.28450009999999,0.09907446800000001,0.20430195299999987
510,119.1987,0.099074841,0.20259702199999996
511,119.1463013,0.09907521300000001,0.20347392600000003
512,119.0938034,0.09907557800000001,0.20321500299999995
513,118.99839779999999,0.099075951,0.20052194600000006
514,118.9459991,0.09907632300000001,0.201768041
515,118.8125,0.099076703,0.20301294399999992
516,118.70760349999999,0.099077068,0.2042589189999997
517,118.63130190000001,0.099077441,0.20079398100000012
518,118.6026993,0.099077813,0.19732904400000018
519,118.60749820000001,0.099078178,0.19672501100000006
520,118.6121979,0.099078551,0.2000609630000001
521,118.70040130000001,0.09907892300000001,0.20166194400000004
522,118.78859709999999,0.09907930300000001,0.2011179919999999
523,118.90309909999999,0.09907966900000001,0.198442102
524,119.06520079999999,0.099080041,0.19655501799999997
525,119.22730259999999,0.099080414,0.19534301799999998
526,119.41809840000002,0.099080794,0.19324600699999994
527,119.6779022,0.09908115099999999,0.19381189399999998
528,119.93779750000002,0.099081524,0.1918740270000001
529,120.00939939999999,0.099081904,0.18993699500000005
530,119.87580109999999,0.099082269,0.1926130049999999
531,119.77799990000001,0.099082641,0.19725608799999983
532,119.6802979,0.099083006,0.19903600200000016
533,119.6231003,0.099083386,0.20081496200000015
534,119.50630190000001,0.09908375900000001,0.20353496000000004
535,119.38950349999999,0.099084117,0.20339500900000007
536,119.3107986,0.099084496,0.20079898800000007
537,119.23210139999999,0.099084869,0.20413601399999992
538,119.1772003,0.09908524199999999,0.20532691400000003
539,119.12239840000002,0.09908560699999999,0.20365691200000002
540,118.98410030000001,0.09908598699999999,0.20520102999999978
541,118.8744965,0.099086359,0.2071390150000001
542,118.764801,0.099086732,0.21134006999999988
543,118.70760349999999,0.099087097,0.21398901999999986
544,118.6502991,0.099087469,0.21389698999999984
545,118.59310149999999,0.099087842,0.20771098199999982
546,118.52639769999999,0.099088207,0.20748400699999991
547,118.4596024,0.09908858699999999,0.20805895299999988
548,118.4596024,0.099088959,0.2053740020000001
549,118.39289860000001,0.09908933199999999,0.20604002500000007
550,118.626503,0.09908969699999999,0.20461404299999986
551,119.0223007,0.09909007,0.20513403400000008
552,119.30359650000001,0.09909044199999999,0.20386695899999974
553,119.41809840000002,0.09909080699999999,0.20310306500000008
554,119.42759699999999,0.099091187,0.20354199399999984
555,119.4085007,0.09909156,0.20398092300000004
556,119.32270049999998,0.099091932,0.20452702099999986
557,119.1748962,0.099092297,0.2072550059999998
558,119.0746994,0.09909267,0.20998203799999993
559,119.04609679999999,0.09909304199999999,0.2104979760000001
560,118.9602966,0.099093407,0.21125304700000003
561,118.89830020000001,0.09909378699999999,0.2119520909999999
562,118.86969760000001,0.09909416,0.2117000819999999
563,118.7584,0.099094532,0.20930194899999988
564,118.6472015,0.099094898,0.20865595300000006
565,118.5358963,0.099095277,0.21113002300000017
566,118.4978027,0.09909564300000001,0.21196794500000005
